"Entity","Contact date","Contact end date","Contact type(s)","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Revitalize Portland Coalition","03/25/2025","","Email","Neighborhood Livability: general","Discuss invitation for Mayor to speak on our behalf at We Believe in Portland event on April 25th.","Grace Galvez Mora; Kristopher Taft","Erik Cole",
"Revitalize Portland Coalition","03/28/2025","","Email","Neighborhood Livability: general","Follow up on invitation for Mayor to speak on our behalf at We Believe in Portland event on April 25th.","Grace Galvez Mora; Kristopher Taft","Erik Cole",
"SEIU, Local 49","03/03/2025","","Personal Meeting","Labor","Meeting to discuss SEIU priorities at the city.","Sameer Kanal","Yasmin Ibarra",
"SEIU, Local 49","03/10/2025","","Personal Meeting","Labor","Meeting to discuss Fair Wage Policy Ordinance.","Jamie Dunphy","Yasmin Ibarra",
"SEIU, Local 49","03/11/2025","","Personal Meeting","Labor","Meeting to discuss SEIU policy priorities in the city.","Elana Pirtle-Guiney,","Yasmin Ibarra",
"SEIU, Local 49","03/14/2025","","Personal Meeting","Labor","Meeting concerning SEIU policy priorities in the city.","Elana Pirtle-Guiney,","Yasmin Ibarra",
"SEIU, Local 49","03/18/2025","","Personal Meeting","Labor","Meeting to discuss Fair Wage Policy.","Maria Sipin","Yasmin Ibarra",
"SEIU, Local 49","03/18/2025","","Personal Meeting","Labor","Meeting to discuss Fair Wage Policy.","Dan Ryan","Yasmin Ibarra",
"SEIU, Local 49","03/20/2025","","Meeting Preparation","Labor","Prep for Council presentation for Fair Wage Policy.","Madeline West","Jeremy Simer",
"SEIU, Local 49","03/21/2025","","Meeting Preparation","Labor","Prep for Council presentation for Fair Wage Policy.","Madeline West","Jeremy Simer",
"SEIU, Local 49","03/21/2025","","Telephone","Labor","Phone call to discuss Sustainable Procurement Policy.","Steve Novick","Yasmin Ibarra",
"SEIU, Local 49","03/24/2025","","Email","Labor","Email to discuss and review Fair Wage Policy.","Madeline West","Yasmin Ibarra",
"SEIU, Local 49","03/26/2025","","Email","Labor","Email regarding Fair Wage Policy.","Sameer Kanal","Yasmin Ibarra",
"SEIU, Local 49","03/26/2025","","Email","Labor","Email concerning Fair Wage Policy.","Steve Novick","Yasmin Ibarra",
"SEIU, Local 49","03/26/2025","","Email","Labor","Email concerning Fair Wage Policy.","Maria Sipin","Yasmin Ibarra",
"SEIU, Local 49","03/26/2025","","Email","Labor","Email to discuss Fair Wage Policy.","Joel Corcoran","Yasmin Ibarra",
"SEIU, Local 49","03/27/2025","","Personal Meeting","Labor","Meeting to prepare for Council presentation regarding Fair Wage Policy.","Madeline West","Yasmin Ibarra",
"SEIU, Local 49","03/27/2025","","Personal Meeting","Labor","Meeting to discuss Fair Wage Policy and Sustainable Procurement Policy.","Joel Corcoran","Yasmin Ibarra",
"The Confederated Tribes of the Grand Ronde Community of Oregon","01/09/2025","","Direct Mail","Other: Tribal governmental relations","Preparation of welcome letters to Mayor and Council from CTGR.","Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Eric Zimmerman; Keith Wilson; Loretta Smith; Mitch Green; Olivia Clark; Sameer Kanal; Steve Novick; Tiffany Koyama Lane","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","01/20/2025","","Telephone","Other: Tribal governmental relations","Call to prep for CTGR meeting with Mayor Wilson.","Chase, Sam","Martha Pellegrino",
"The Confederated Tribes of the Grand Ronde Community of Oregon","01/29/2025","","Personal Meeting","Other: Tribal governmental relations","Introductory meetings.","Chase, Sam; Elana Pirtle-Guiney,; Keith Wilson; Natalie Sept; Tillstrom, Nils","Martha Pellegrino",
"Waste Management","03/10/2025","","Email","Sustainable Development: solid waste management","Waste Management Operations","Candace Avalos; Dunphy, Jamie; Eric Zimmerman; Loretta Smith; Mitch Green; Olivia Clark","Daniel Bates; Rachael Wiggins Emory",
"Waste Management","03/12/2025","","Email","Sustainable Development: solid waste management","Waste Management Operations","Dan Ryan; Elana Pirtle-Guiney,; Keith Wilson; Sameer Kanal","Daniel Bates; Rachael Wiggins Emory",
"Waste Management","03/21/2025","","Personal Meeting","Sustainable Development: solid waste management","Waste Management Operation","Elijah Crawford; Loretta Smith","Daniel Bates; David Huber",
"Zenith Energy Terminals Holdings LLC","01/03/2025","","Telephone","Business and Economic Development: LUCS","Requested phone call","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/06/2025","","Telephone","Business and Economic Development: LUCS","Requested phone call","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/06/2025","","Email","Business and Economic Development: LUCS","Meeting request","Eric Zimmerman","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/06/2025","","Telephone","Business and Economic Development: LUCS","Work Session","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/08/2025","","Telephone","Business and Economic Development: LUCS","Requested phone call","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/09/2025","","Telephone","Business and Economic Development: LUCS","Requested phone call","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/13/2025","","Email","Business and Economic Development: LUCS","Sent email and letter","Angelita Morillo; Candace Avalos; Dan Ryan; Dunphy, Jamie; Elana Pirtle-Guiney,; Eric Zimmerman; Jamie Dunphy; Keith Wilson; Loretta Smith; Michael Jordan; Mitch Green; Olivia Clark; Steve Novick; Tiffany Koyama Lane","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/13/2025","","Email","Business and Economic Development: LUCS","Follow up on meeting request w/ E. Zimmerman","Ashley McKenzie","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/14/2025","","Virtual Meeting","Business and Economic Development: LUCS","Introductory Meeting","Eric Zimmerman; Ryan Nielsen","Christopher West; Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/14/2025","","Email","Business and Economic Development: LUCS","Meeting requests","Angelita Morillo; Candace Avalos; Dan Ryan; Elana Pirtle-Guiney,; Jamie Dunphy; Loretta Smith; Mitch Green; Olivia Clark; Sameer Kanal; Steve Novick; Tiffany Koyama Lane","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/15/2025","","Email","Business and Economic Development: LUCS","Request phone call","Megan Beyer; Ryan Nielsen","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/15/2025","","Telephone","Business and Economic Development: LUCS","Work and listening sessions","Megan Beyer","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/15/2025","","Text Message","Business and Economic Development: LUCS","Traded voice message ands text to set up time to talk.","Ryan Nielsen","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/15/2025","","Email","Business and Economic Development: LUCS","Questions regarding Public Comment Listening Session","Donnie Oliveira","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/15/2025","","Email","Business and Economic Development: LUCS","Scheduling meeting W/Novick","Spencer Knowles","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/15/2025","","Email","Business and Economic Development: LUCS","Confirm meeting w/ Clark and Green.","Ashley McKenzie","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/16/2025","","Telephone","Business and Economic Development: LUCS","Discussed work session format","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/20/2025","","Telephone","Business and Economic Development: LUCS","Work session format","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/20/2025","","Personal Meeting","Business and Economic Development: LUCS","Work session","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/21/2025","","Committee Meeting","Business and Economic Development: LUCS","Presentation to City Council at work session","Angelita Morillo; Candace Avalos; Dan Ryan; Elana Pirtle-Guiney,; Eric Zimmerman; Jamie Dunphy; Loretta Smith; Mitch Green; Olivia Clark; Sameer Kanal; Steve Novick; Tiffany Koyama Lane","Allison Reynolds; Carlos Munguia; Grady Reamer; JT Hendrix",
"Zenith Energy Terminals Holdings LLC","01/21/2025","","Email","Business and Economic Development: LUCS","Follow up to work session","Donnie Oliveira","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/21/2025","","Telephone","Business and Economic Development: LUCS","Follow up to work session","Donnie Oliveira","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","01/21/2025","","Telephone","Business and Economic Development: LUCS","Follow up on work session","Megan Beyer","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/21/2025","","Telephone","Business and Economic Development: LUCS","Follow up on work session","Ryan Nielsen","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/22/2025","","Email","Business and Economic Development: LUCS","Cancel meeting","Ashley McKenzie","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/22/2025","","Telephone","Business and Economic Development: LUCS","Follow up on work session","Natalie Sept","Doug Badger",
"Zenith Energy Terminals Holdings LLC","01/23/2025","","Email","Business and Economic Development: LUCS","Meeting request","Kezia Wanner","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/24/2025","","Telephone","Business and Economic Development: LUCS","Message requesting phone call","Megan Beyer","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/24/2025","","Text Message","Business and Economic Development: LUCS","Requested phone call","Ryan Nielsen","Christopher West",
"Zenith Energy Terminals Holdings LLC","01/24/2025","","Telephone","Business and Economic Development: LUCS","Follow up on work session","Natalie Sept","Doug Badger",
"Zenith Energy Terminals Holdings LLC","01/28/2025","","Telephone","Business and Economic Development: LUCS","Follow up on work session","Natalie Sept","Doug Badger",
"Zenith Energy Terminals Holdings LLC","01/28/2025","","Email","Business and Economic Development: LUCS","Follow up letter on work session","Donnie Oliveira; Elana Pirtle-Guiney,; Keith Wilson; Michael Jordan","Grady Reamer",
"Zenith Energy Terminals Holdings LLC","02/11/2025","","Virtual Meeting","Business and Economic Development: Working Waterfront Coalition","Introductory meeting","Jamie Dunphy","Christopher West",
"Zenith Energy Terminals Holdings LLC","02/18/2025","","Virtual Meeting","Business and Economic Development: Working Waterfront Coalition","Introductory meeting","Dan Ryan","Christopher West",
"Zenith Energy Terminals Holdings LLC","02/24/2025","","Virtual Meeting","Business and Economic Development: Working Waterfront Coalition","Introductory meeting","Mitch Green","Christopher West",
"Zenith Energy Terminals Holdings LLC","03/10/2025","","Virtual Meeting","Business and Economic Development: Working Waterfront Coalition","Introductory meeting","Lisa Freeman","Christopher West",
"Zenith Energy Terminals Holdings LLC","03/13/2025","","Personal Meeting","Business and Economic Development: Portland Metro Chamber","Introductions of Pac/West Resources clients","Elana Pirtle-Guiney,; Natalie Sept","Christopher West",
"Zenith Energy Terminals Holdings LLC","03/14/2025","","Virtual Meeting","Business and Economic Development: Working Waterfront Coalition","Introductory meeting","Elana Pirtle-Guiney,; Emily Hebbron","Christopher West",
